SOURCE_IMAGE,LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,MEAN_INTENSITY_CH4,MEDIAN_INTENSITY_CH4,MIN_INTENSITY_CH4,MAX_INTENSITY_CH4,TOTAL_INTENSITY_CH4,STD_INTENSITY_CH4,MEAN_INTENSITY_CH5,MEDIAN_INTENSITY_CH5,MIN_INTENSITY_CH5,MAX_INTENSITY_CH5,TOTAL_INTENSITY_CH5,STD_INTENSITY_CH5,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3,CONTRAST_CH4,SNR_CH4,CONTRAST_CH5,SNR_CH5,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1885,1885,7,3627.0,112.29067598120103,80.68531515824131,0.0,7200.11865234375,3.0,9.65087302386498,1.0,,38.61742006615215,28.0,4.0,167.0,140104.0,27.859334813849173,154.4713340683572,165.0,4.0,255.0,560422.0,78.07357635407469,7.050165380374862,6.0,0.0,98.0,25578.0,6.504751500813701,253.2428335170893,255.0,0.0,255.0,918765.0,21.097689617958654,1.0,1.0,1.0,1.0,3628.0,0.0,0.16941182204458133,0.4016231541880243,0.8389773966368431,1.8052929591645714,0.03802270890755851,0.07940261223051957,0.8912299768435268,11.31299782671548,-0.005770287598461281,-Infinity,-0.945831427226396,-0.9916209533893541,26.969201343810468,4.186728672156797,0.14437149112736228,6.441592817601256,292.6058981058054,161.1682494525681,0.14155785148545091,0.5273838097316172,9.421888290822201
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1878,1878,,5712.0,53.71846891901298,60.40589090801907,0.0,7200.11865234375,3.0,12.122178125675651,1.0,,25.278157295498335,18.0,1.0,175.0,144313.0,22.853921588925857,55.76177964617271,43.0,2.0,255.0,318344.0,44.88026588210005,6.145909966719215,5.0,0.0,50.0,35087.0,4.221185286189648,245.88807146610614,255.0,0.0,255.0,1403775.0,47.33821982661764,1.1481870730425643,1.0,0.0,2.0,6555.0,0.8204885285023725,-0.026643507922130327,-0.06055278868420949,0.7335187638362273,1.0514627252078108,0.035239203869133935,0.0991213371285538,1.256089263699241,5.783886460762872,0.10648745944428918,0.2693531785997393,-1.4393586467840254,0.45925680343839337,21.792501783370163,9.14305276017356,0.12837122072994217,2.3835038859555353,461.6482518729016,277.43031808798327,0.07537255194208338,0.4668625530525627,12.912142851131115
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1867,1867,9,4934.0,86.108383646796,62.74438047865051,0.0,9600.158203125,4.0,11.2631064756603,1.0,,48.45894992904926,44.0,2.0,178.0,239048.0,28.549905571522814,82.10460166227448,62.0,2.0,255.0,405022.0,63.05531246579155,7.419217514696939,6.0,0.0,66.0,36599.0,5.7754875748644885,252.46705858503952,255.0,0.0,255.0,1245420.0,25.290589728908866,1.4798297182242044,1.0,1.0,3.0,7300.0,0.6146433989722192,0.10347938907817113,0.3183383411471091,0.9716982194725529,1.2834140064351691,-0.05134828911170316,-0.13906525263113853,1.4272676676923384,11.739876175723332,0.06384654489031968,0.28898608471760506,-1.8861002643282487,-0.5019173597513521,23.41509043602245,9.013826059869041,0.006415050727387913,2.597686074759095,398.53480205391423,229.27547896840065,0.09527103809458372,0.371767363071711,11.484827678441253
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1871,1871,7,4194.0,130.31995005518635,76.66726312474034,0.0,9600.158203125,4.0,10.37503710094852,1.0,,39.64908092623538,33.0,3.0,160.0,166090.0,25.79142770970724,145.11721174504655,149.0,2.0,255.0,607896.0,77.87209324071651,6.995464311291478,6.0,0.0,50.0,29304.0,4.938855210311742,238.07710670804488,255.0,0.0,255.0,997305.0,63.48161541226914,1.0,1.0,1.0,1.0,4189.0,0.0,-0.034565140108376295,-0.11007864680775482,0.9108235558760928,1.7765635178879793,0.07302809311776587,0.19279648635850705,1.0904614506268044,3.912621309807801,-0.0032565528196981503,-Infinity,0.6584518091583946,0.27327668537576144,20.805909921026117,6.26787958481336,-0.24102027789260022,3.3194495266688597,338.1654152705348,136.8719009377673,0.22683520359559198,0.6040074960357504,7.443028881545766
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1870,1870,7,3166.0,184.6766914855063,70.00824280078028,0.0,12000.19775390625,5.0,9.017154358102442,1.0,,18.316387748658038,15.0,1.0,120.0,58008.0,13.057201761412506,160.4957372908115,178.0,2.0,255.0,508290.0,82.25505702973808,6.305652036627723,4.0,0.0,103.0,19970.0,7.0148774494820705,252.8260183138617,255.0,0.0,255.0,800700.0,23.448086071045726,1.0,1.0,1.0,1.0,3167.0,0.0,-0.1640547103197709,-0.5505928391686569,0.8671682957880295,1.812386493180899,0.038456585951260135,0.06657670391744905,1.0031965322285037,10.799578950813165,0.047219307450157386,Infinity,0.6193807850062005,-0.013080205390029279,26.45761535806806,3.149297634889367,3.0476454271861586,8.401116193324643,255.43998552058278,133.64582413167668,0.1797165024833791,0.6556188503366128,8.362015206271211
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1863,1863,9,4284.0,93.67843428840187,52.90598783947584,0.0,12000.19775390625,5.0,10.487096416531891,1.0,,63.24638357442837,60.0,6.0,182.0,271074.0,31.70104599441663,66.01983201119926,54.0,2.0,255.0,282961.0,44.65803507411885,9.101493233784414,6.0,0.0,223.0,39009.0,11.581227017893108,251.43023798413438,255.0,0.0,255.0,1077630.0,29.9625695749287,2.4871675221651888,2.0,1.0,3.0,10660.0,0.5137080550878342,0.1845424054200307,0.6216381588846174,0.7735004416798819,1.2895377647199402,0.07551959163798226,0.11036449449048136,1.0953462427438925,8.773322052896685,0.08314792411002465,0.7433310893882825,-0.6485692710685736,0.6794320839018793,24.075536596824197,5.822026620238024,3.1377645926817572,4.1352501744212065,345.5098192776034,184.5483315553041,0.1274823357153485,0.4784576697401507,9.92841509118623
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1856,1856,7,3593.0,228.53041895652368,63.45830223716299,0.0,14400.2373046875,6.0,9.61954434830951,1.0,,14.081712062256809,12.0,1.0,107.0,50666.0,10.431768280141638,165.065036131184,178.0,4.0,255.0,593904.0,75.03548744626274,6.925792106725959,5.0,0.0,74.0,24919.0,5.611041640704149,252.37770983879932,255.0,0.0,255.0,908055.0,25.729196920636202,0.8910505836575876,1.0,0.0,1.0,3206.0,0.31161904631022996,-0.06817928284342611,-0.19753660741096649,0.9642508820045878,2.1597897053048967,0.10411627077500149,0.23278754988917313,1.101347017108704,10.282084340196953,0.10726688482588717,0.5540152472569522,1.1036134991436457,0.6699362690103224,22.92898754720561,4.537625609022805,-0.07339476161948957,5.053080514534441,290.7092663017817,133.03478363158905,0.20641360737634237,0.5940953323437241,7.8025358017775766
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1854,1854,9,4436.0,61.8181331435527,53.56905521744569,0.0,14400.2373046875,6.0,10.670444783388987,1.0,,33.57809330628803,31.0,1.0,187.0,148986.0,21.79315102551001,51.64390353842686,40.0,3.0,255.0,229144.0,39.60670993031063,6.173540680640072,5.0,0.0,54.0,27392.0,4.0980535328762935,252.8735632183908,255.0,0.0,255.0,1122000.0,23.191396317536334,1.8088798737885958,2.0,0.0,3.0,8026.0,0.7361480261197336,0.07599903660525656,0.21765176998970204,0.8099664627954886,1.167015967895495,-0.15375970465481067,-0.5474387275494603,1.3491615512932482,12.524419283640597,0.20746972147614534,0.8444093725900618,2.0369727220840583,-0.5278098734584529,19.962716068540974,8.494510026335487,-0.042398426155303426,2.350072694793539,357.69668746515754,225.62303245181772,0.0882994337060777,0.42127275319614094,11.92960249566501
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1896,1896,7,4169.0,181.4898399257523,63.29036220815425,0.0,16800.27685546875,7.0,10.345280719110653,1.0,,55.462776176753124,48.0,1.0,223.0,230947.0,41.999797622298765,132.90874159462055,136.0,1.0,255.0,553432.0,84.1730246786164,7.13400576368876,5.0,0.0,54.0,29706.0,5.10225077348491,252.4891930835735,255.0,0.0,255.0,1051365.0,25.181419632591425,1.0139289145052834,1.0,1.0,2.0,4222.0,0.11721006409569411,0.16104445746457088,0.36633746453382704,0.9119169311012306,1.5062493352558484,0.021103576329050532,0.05779468666795115,1.20556284971186,10.961323575427627,-0.07170227328257497,-1.3363439086961935,6.468809383589461,-1.149339804048624,29.44842466690156,5.145263816379458,-0.007680893698215064,5.723404225290703,336.228429598341,202.58200920655503,0.10295383957586977,0.4557488239798714,11.047999808973724
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1893,1893,,27.0,73.39103324642014,31.79152158540542,0.0,16800.27685546875,7.0,0.8405218231236835,1.0,,25.62962962962963,25.0,12.0,52.0,692.0,9.10261225459757,21.074074074074073,19.0,3.0,49.0,569.0,12.651925745562416,3.4074074074074074,5.0,0.0,6.0,92.0,2.1529811042662756,255.0,255.0,255.0,255.0,6885.0,0.0,2.0,2.0,2.0,2.0,54.0,0.0,-0.015314134989978549,-0.0875792153247438,0.04507733142197975,0.1436916837530528,-0.08899891317473735,-0.3092285960989882,0.7826086956521738,Infinity,0.0,NaN,-0.04723182983324488,0.10530658974125892,1.7127996834508061,0.5306344976196302,-1.3740375154346824,3.2278332659000553,2.2194627493889527,7.967846453173868,0.4393147771860378,0.7746478873239441,5.348315592190321
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1895,1895,9,4125.0,64.63990953950933,42.986640518814006,0.0,16800.27685546875,7.0,10.298614252333438,1.0,,33.542705056859425,28.0,1.0,135.0,138632.0,24.97658008803185,42.51826760222598,34.0,2.0,255.0,175728.0,30.50125713847074,6.959109605613356,6.0,0.0,41.0,28762.0,4.1976832199604095,251.3597870796032,255.0,0.0,255.0,1038870.0,30.25267901784838,1.9177353012339704,2.0,0.0,3.0,7926.0,0.7926376498466285,-0.042518437766707474,-0.11927295690461269,0.7361005835948091,1.1820887823582615,0.004027376377988441,0.013299970412597497,1.3262674366568017,9.474000890619589,0.21643984020583648,0.8609749785655028,3.8222453011643855,0.7230560635299798,24.384394780970077,7.435421259398754,0.06337719584261059,3.279490687921273,333.20188948553744,201.24663638855924,0.10338560149326571,0.39977728285077924,11.024906185676587
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1876,1876,7,3830.0,164.3318504501555,62.52464092668518,0.0,19200.31640625,8.0,9.927089701188187,1.0,,55.25267275097784,48.0,3.0,204.0,211894.0,32.01580921470646,149.11212516297263,156.0,1.0,255.0,571845.0,76.58199343080089,7.040156453715776,6.0,0.0,49.0,26999.0,4.954351241045275,252.67275097783573,255.0,0.0,255.0,969000.0,24.25254184053533,1.0302477183833116,1.0,1.0,2.0,3951.0,0.17129052693758076,0.04475205541928088,0.14784905604138127,0.9014278358089621,1.8461517914732568,0.07034827251283474,0.1867900929483377,1.0411817367949865,10.62859869472988,-0.13689652661472365,-1.9079538976982466,-0.9708400901923693,2.33362239116702,20.470764653379455,7.543436632355562,-0.17106321387576057,2.713718647224471,309.5948766056732,161.42017102600965,0.14930969999919194,0.46102998617871527,9.174046151358088
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1883,1883,9,4777.0,84.65736351704398,68.72290377053355,0.0,19200.31640625,8.0,11.071592964231684,1.0,,41.579719254137856,34.0,1.0,188.0,198460.0,28.260904685054367,83.91158600460926,66.0,1.0,255.0,400510.0,63.78188466697235,8.6113555415881,6.0,0.0,115.0,41102.0,8.900117074133767,240.89566310496542,255.0,0.0,255.0,1149795.0,58.29567386173773,1.0328933584747537,1.0,1.0,2.0,4930.0,0.17837615227793263,0.1589620644286086,0.40359870267378817,0.8165087922926182,1.1827091013122506,0.15780077253709524,0.26374308798901397,1.10855919195294,4.345059625333325,0.09329973668585691,0.9883024307821515,1.907356106338349,-0.8602186710587476,27.219135321622588,5.098731298664213,0.02213814839984818,5.338413367410354,385.0969639530683,188.80160477225252,0.13575898926651353,0.5281128942999448,9.62100929050883
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1868,1868,9,4319.0,52.19875496205004,64.47369680477408,0.0,21600.35595703125,9.0,10.540242374380535,1.0,,21.97276084949215,18.0,1.0,134.0,95186.0,18.894014607514546,70.77493074792244,50.0,1.0,255.0,306597.0,59.79285329662733,8.335410895660203,6.0,0.0,89.0,36109.0,7.199464563081042,240.16620498614958,255.0,0.0,255.0,1040400.0,59.69421102524795,0.948522622345337,1.0,0.0,2.0,4109.0,0.8099930795464826,-0.08562579469897592,-0.21780659565580307,0.7598881599098377,1.0221738789626076,0.12150748574033991,0.25087516337838406,1.190713382766363,4.373522329637573,0.12318554483131787,0.25686481765588653,-0.08537042767218672,-0.9766560021730046,15.065238628009439,10.374243346213255,0.16417695402073115,1.4521771010421172,349.0206058084551,176.2986286945184,0.14111171287769822,0.5075108555333881,9.436770651969624
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1869,1869,7,2515.0,120.52183863044884,62.874663657662516,0.0,21600.35595703125,9.0,8.039665232357184,1.0,,69.02382843526608,64.0,10.0,199.0,173802.0,30.632016731908465,155.10643367752184,162.0,1.0,255.0,390558.0,79.69078470173672,7.965845909451946,6.0,0.0,53.0,20058.0,5.61048817588956,251.25297855440826,255.0,0.0,255.0,632655.0,30.68915664501401,1.222398729150119,1.0,1.0,2.0,3078.0,0.41594019068041094,0.07362070433366805,0.3090313499286119,0.8195176608287427,1.7532899627336795,0.061187906726034344,0.16373237040786642,1.0013473030502984,8.192539289085085,-0.05799380301711232,-0.3618593744598192,0.6894264178215216,-0.3114393805266631,19.907966416909016,3.5031598242236344,3.1041703966421097,5.682859879600553,203.06066463500358,105.15988871211692,0.23074666438392777,0.6992773763201781,7.379674663521083
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1881,1881,9,3094.0,49.33068418699876,55.25381351771832,0.0,24000.3955078125,10.0,8.909675495783889,1.0,,28.47509702457956,25.0,1.0,139.0,88045.0,20.466771504968566,47.2503234152652,37.0,1.0,255.0,146098.0,37.20109929774112,5.5391332470892625,4.0,0.0,34.0,17127.0,3.771380970092999,252.36093143596378,255.0,0.0,255.0,780300.0,25.811107385836042,1.3864812419146184,2.0,0.0,2.0,4287.0,0.899180927103948,-0.00254229834244053,-0.007092149690737911,0.611556690000567,0.9639847014478979,-0.013784556351653494,-0.04105749010149539,1.172766742960734,10.554654373172,0.13139461046780443,0.35814620509187317,-3.396308486511618,1.5273438571915399,17.879133775262307,7.454262316416371,0.12350739058570914,2.3985114846156477,249.38690529497688,151.23088458265477,0.13702585641664758,0.4460161662817555,9.576430682870784
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1887,1887,7,3353.0,103.66291842004127,64.19704816945938,0.0,24000.3955078125,10.0,9.274176814972346,1.0,,65.83487608241266,63.0,9.0,175.0,220481.0,29.173233702446762,133.40400119438638,131.0,3.0,255.0,446770.0,72.70658859145398,6.700806210809197,5.0,0.0,56.0,22441.0,4.8837809690987175,252.79187817258884,255.0,0.0,255.0,846600.0,23.629684487407374,1.2982979994028068,1.0,1.0,2.0,4348.0,0.45757930761654875,0.1226771033629172,0.4931852671515555,0.8739804381169979,1.7114402529702237,0.02259086570095892,0.06062222056919131,1.093374884188483,11.175250675014189,-0.06062968989039197,-0.3662574976970783,-1.9792296058084102,0.4728042707192926,19.887756327533527,6.979639954119445,-0.09219147066939537,2.849395736494344,270.20950127106204,143.57627546395756,0.16471953735954759,0.4534127843986997,8.734385884316321
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1884,1884,9,3842.0,55.932929735210614,58.57287835363677,0.0,26400.43505859375,11.0,9.9490623242449,1.0,,33.90913811007269,30.0,1.0,148.0,130618.0,21.32137271356342,53.5303738317757,43.0,1.0,255.0,206199.0,37.43977921039608,6.661214953271028,6.0,0.0,44.0,25659.0,4.5948523666840435,244.40809968847353,255.0,0.0,255.0,941460.0,50.88632875578939,1.634735202492212,2.0,0.0,2.0,6297.0,0.6226638874838739,-0.014549925117088124,-0.04696320375915233,0.7360153831186822,1.2123564161694427,0.013047574223635573,0.037343224634645844,1.1863093486333147,5.212316892941442,0.2733642531757064,1.1272306806440597,-0.37253577283657424,0.17529861841049277,14.234779547077059,9.735644665287031,0.2069757511536079,1.4621301450978317,310.9669081234773,170.63754409354607,0.1342069033874857,0.48986078443836995,9.676482245482
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1889,1889,7,3298.0,122.52812575948947,62.80329018999647,0.0,26400.43505859375,11.0,9.213033837945842,1.0,,60.63338391502276,55.0,4.0,203.0,199787.0,30.474745572685126,147.42822458270106,148.0,2.0,255.0,485776.0,76.07708832677397,7.779362670713202,6.0,0.0,51.0,25633.0,5.040834970663106,253.22003034901365,255.0,0.0,255.0,834360.0,21.233483012666355,1.199393019726859,1.0,1.0,2.0,3952.0,0.39960468703641705,0.02637621648003538,0.10226043422843294,0.7959575717634347,1.7177129682048409,0.04828807704611004,0.14217747578041837,0.9153469690177191,11.398431723213267,-0.06205716515437725,-0.3971700592538076,-0.9466474332582061,-0.018409018689775992,28.737035838854514,3.053227243693552,3.0889765226357127,9.412019985807126,266.65836087203957,135.82559420461246,0.1816359634752592,0.6772573536947828,8.317714531103118
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1880,1880,7,3958.0,165.71348006882775,62.274543852400875,0.0,28800.474609375,12.0,10.072881063643939,1.0,,56.46594074449228,51.0,5.0,199.0,222984.0,30.440553911671465,145.1005317801975,144.0,6.0,255.0,573002.0,69.49830180384154,6.048113446442137,5.0,0.0,47.0,23884.0,4.36049254666691,243.69967080273486,255.0,0.0,255.0,962370.0,52.484131363469075,1.1185110154469486,1.0,1.0,2.0,4417.0,0.3232531750658905,0.15611805890640823,0.5009737504363042,0.8745774565690758,1.9481379014262137,0.0567565017943337,0.14898929568502,1.053323445812154,4.76388544236345,-0.1148417436377547,-0.8978552263814656,-0.6211718113103083,-0.3285580302964454,20.306108168171694,6.028452980507287,0.005007009234106574,3.3683779626100625,318.75520468042396,144.26502221840852,0.19246202671361173,0.6110466465537248,8.080391527671553
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1875,1875,9,3462.0,64.31578080400588,59.97479629994172,0.0,28800.474609375,12.0,9.409613569467979,1.0,,41.03833865814696,37.0,4.0,137.0,141295.0,21.389629542719035,49.364217252396166,39.0,2.0,255.0,169961.0,36.20896672410894,5.3842579146093525,4.0,0.0,39.0,18538.0,3.4374389975664297,250.1858844031368,255.0,0.0,255.0,861390.0,34.70985001360207,1.6941620679639848,2.0,0.0,2.0,5833.0,0.5093411729259334,0.18518990715612313,0.5995782543122448,0.80657923906989,1.217351914534651,-5.214746398257028E-4,-0.001634483634559868,1.255619697284053,8.024764629233722,0.16157139003902474,0.9253259036454896,0.6050112546372499,0.6938695570218304,15.273495810440396,9.141370233705082,0.29045151861985685,1.6708103293011365,278.1592133006917,160.5090323356775,0.1356764152372337,0.42710205093252374,9.623936566636218
20251024_20251024_Position006_20251024_20251024_Position006_corrected_xyz,ID1894,1894,7,3807.0,192.0325506329454,63.733634453649486,0.0,31200.51416015625,13.0,9.887545842583105,1.0,,39.94871120462914,35.0,2.0,158.0,151885.0,25.641780758448217,137.33955812730142,141.0,3.0,255.0,522165.0,73.19693486389714,5.013940031562336,4.0,0.0,66.0,19063.0,4.0185789646483006,252.92083114150446,255.0,0.0,255.0,961605.0,22.934765421153667,1.0,1.0,1.0,1.0,3802.0,0.0,0.08194432775455858,0.2359926996592548,1.1123742282310913,1.9761176827194038,-0.023371264971006885,-0.05971581245595653,1.314165586396274,12.524948614918308,-0.07892405573004752,-Infinity,-0.14063443210825197,0.201906318759074,16.55540627876224,6.842438217420361,2.8990587980853357,2.4195185623471693,307.13329064725997,167.40541797779977,0.13772022949015691,0.5356464212822859,9.552258422486206
